no_at_fault_collisions,drivable_area_compliance,driving_direction_compliance,traffic_light_compliance,ego_progress,time_to_collision_within_bound,lane_keeping,history_comfort,multiplicative_metrics_prod,score,valid,log_name,frame_type,start_time,num_actor_inputs_seen,route_points_seen,route_roadblocks_seen,map_seen,ego_seen,agent_fallback,human_fallback,max_path_deviation,max_step_displacement,token
1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,True,2021.09.29.19.02.14_veh-28_02451_02708,SceneFrameType.ORIGINAL,1632944834.799834,0.0,731.0,16.0,1.0,1.0,1.0,0.0,8619.803240839985,1810.405989196668,c4b85436e314515b
0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,True,2021.09.29.19.02.14_veh-28_00964_01689,SceneFrameType.ORIGINAL,1632943839.799679,0.0,693.0,21.0,1.0,1.0,1.0,0.0,30058.632725419273,3783.198213878153,c5ae8b49dc6b54f6
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,2021.09.29.19.02.14_veh-28_00964_01689,SceneFrameType.ORIGINAL,1632943754.299901,0.0,696.0,18.0,1.0,1.0,1.0,0.0,22275.80134686148,3755.041474618751,c6acf71b8b3b560c
0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,True,2021.09.29.19.02.14_veh-28_00964_01689,SceneFrameType.ORIGINAL,1632943824.2998528,0.0,753.0,21.0,1.0,1.0,1.0,0.0,3352.0764387158943,1462.7046959042727,c710ccf4dffd58a7
0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,True,2021.09.29.19.02.14_veh-28_00964_01689,SceneFrameType.ORIGINAL,1632943702.7998059,0.0,1151.0,21.0,1.0,1.0,1.0,0.0,8421.775687495501,1499.6674319566803,c738206669ed589c
0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,True,2021.09.29.19.02.14_veh-28_00964_01689,SceneFrameType.ORIGINAL,1632943773.299718,0.0,563.0,22.0,1.0,1.0,1.0,0.0,5758.281906033563,1826.4408932476722,c84475f2d8475f9d
1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,True,2021.09.29.19.02.14_veh-28_02451_02708,SceneFrameType.ORIGINAL,1632944836.2995698,0.0,692.0,16.0,1.0,1.0,1.0,0.0,12284.498903714672,2585.3233566504327,c8bf35e6c9065d83
1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.8571428571428571,True,2021.09.29.19.02.14_veh-28_02451_02708,SceneFrameType.ORIGINAL,1632944757.799715,0.0,553.0,26.0,1.0,1.0,1.0,0.0,9269.110484703862,2215.582369268545,ca58b2e039305479
1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.8571428571428571,True,2021.09.29.19.02.14_veh-28_00964_01689,SceneFrameType.ORIGINAL,1632943577.299667,0.0,556.0,28.0,1.0,1.0,1.0,0.0,25812.980820257457,3961.1837342685076,cbe5bb78a9be547e
0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,True,2021.09.29.19.02.14_veh-28_00964_01689,SceneFrameType.ORIGINAL,1632943670.2996318,0.0,516.0,25.0,1.0,1.0,1.0,0.0,17724.662224365584,1995.2188582405047,cf07d06219ef5cd4
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,2021.09.29.19.02.14_veh-28_01717_01824,SceneFrameType.ORIGINAL,1632944044.799718,0.0,505.0,30.0,1.0,1.0,1.0,0.0,95363.1197219392,10088.645112519289,cfd47fe44d355d32
0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,True,2021.09.29.19.02.14_veh-28_00964_01689,SceneFrameType.ORIGINAL,1632943851.7996008,0.0,542.0,22.0,1.0,1.0,1.0,0.0,5526.672522128809,2141.5129238781883,d0910fc41d785f46
0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,True,2021.09.29.19.02.14_veh-28_00964_01689,SceneFrameType.ORIGINAL,1632943895.299697,0.0,499.0,22.0,1.0,1.0,1.0,0.0,32072.690704560042,8400.471684304552,d0de8d6a350d55d9
1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.8571428571428571,True,2021.09.29.19.02.14_veh-28_00964_01689,SceneFrameType.ORIGINAL,1632943899.7996418,0.0,376.0,22.0,1.0,1.0,1.0,0.0,6943.70447532387,1982.4666409233334,d4187db8dc625207
1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.8571428571428571,True,2021.09.29.19.02.14_veh-28_02451_02708,SceneFrameType.ORIGINAL,1632944717.299811,0.0,533.0,29.0,1.0,1.0,1.0,0.0,10073.576253952358,3610.6366091295213,d4e058ec6a795ef1
1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,True,2021.09.29.19.02.14_veh-28_02451_02708,SceneFrameType.ORIGINAL,1632944837.799702,0.0,652.0,16.0,1.0,1.0,1.0,0.0,11029.900276715398,2239.287929134997,d514826bdd045d68
0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,True,2021.09.29.19.02.14_veh-28_00964_01689,SceneFrameType.ORIGINAL,1632943822.299907,0.0,491.0,21.0,1.0,1.0,1.0,0.0,28680.86653568037,5402.146650362035,d637ce98fc5353be
0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,True,2021.09.29.19.02.14_veh-28_00964_01689,SceneFrameType.ORIGINAL,1632943595.299603,0.0,507.0,28.0,1.0,1.0,1.0,0.0,7116.520288931901,2746.3044352920965,d68d495f8f605301
1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.8571428571428571,True,2021.09.29.19.02.14_veh-28_01717_01824,SceneFrameType.ORIGINAL,1632944055.299682,0.0,582.0,30.0,1.0,1.0,1.0,0.0,12379.23110202422,2313.0644445987195,d70f77951917593a
1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.8571428571428571,True,2021.09.29.19.02.14_veh-28_02451_02708,SceneFrameType.ORIGINAL,1632944942.299825,0.0,1115.0,14.0,1.0,1.0,1.0,0.0,34677.07597363437,11591.994173846348,dcd3886f044a5e29
0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,True,2021.09.29.19.02.14_veh-28_00964_01689,SceneFrameType.ORIGINAL,1632943774.299711,0.0,544.0,22.0,1.0,1.0,1.0,0.0,13369.727746474327,3150.5236224276127,de0726643f515304
0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,True,2021.09.29.19.02.14_veh-28_00964_01689,SceneFrameType.ORIGINAL,1632943600.299849,0.0,527.0,28.0,1.0,1.0,1.0,0.0,7155.504508535074,1133.8619745207654,de8957bb05ae5d5d
1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.8571428571428571,True,2021.09.29.19.02.14_veh-28_02451_02708,SceneFrameType.ORIGINAL,1632944814.2997088,0.0,516.0,19.0,1.0,1.0,1.0,0.0,13150.817350101226,3653.6084591638178,de9dd93857cf5ab5
0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,True,2021.09.29.19.02.14_veh-28_00964_01689,SceneFrameType.ORIGINAL,1632943601.2996268,0.0,520.0,25.0,1.0,1.0,1.0,0.0,6443.149140899124,1212.8737215056956,deb8de65573253b7
0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,True,2021.09.29.19.02.14_veh-28_00964_01689,SceneFrameType.ORIGINAL,1632943905.299732,0.0,672.0,24.0,1.0,1.0,1.0,0.0,8321.766916644869,2435.1967378360036,decd6b1dd7f65e1e
0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,True,2021.09.29.19.02.14_veh-28_00964_01689,SceneFrameType.ORIGINAL,1632943703.799638,0.0,1145.0,21.0,1.0,1.0,1.0,0.0,6109.936820836309,1037.8384520793168,deff279b0c815e5a
1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.8571428571428571,True,2021.09.29.19.02.14_veh-28_00964_01689,SceneFrameType.ORIGINAL,1632943751.2995498,0.0,834.0,18.0,1.0,1.0,1.0,0.0,35047.98253252144,5116.606179078774,e2209d1558d75150
0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,True,2021.09.29.19.02.14_veh-28_00964_01689,SceneFrameType.ORIGINAL,1632943896.7997398,0.0,599.0,22.0,1.0,1.0,1.0,0.0,22922.33047027446,4937.651889694523,e22b4bce822a51fb
0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,True,2021.09.29.19.02.14_veh-28_00964_01689,SceneFrameType.ORIGINAL,1632943776.2998,0.0,519.0,22.0,1.0,1.0,1.0,0.0,8710.461039778116,2560.528902530739,e2ae96f479935b31
0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,True,2021.09.29.19.02.14_veh-28_00964_01689,SceneFrameType.ORIGINAL,1632943776.799697,0.0,516.0,22.0,1.0,1.0,1.0,0.0,6944.225583782017,1497.2325236472811,e34c3d18bc405ace
1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.5,True,2021.09.29.19.02.14_veh-28_02451_02708,SceneFrameType.ORIGINAL,1632944734.799727,0.0,537.0,27.0,1.0,1.0,1.0,0.0,7166.282497370081,2491.434178886164,e367d7a3c3b55302
0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,True,2021.09.29.19.02.14_veh-28_00964_01689,SceneFrameType.ORIGINAL,1632943894.299604,0.0,525.0,22.0,1.0,1.0,1.0,0.0,46425.06326327801,4805.1347444754765,e41740b9529753af
1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.8571428571428571,True,2021.09.29.19.02.14_veh-28_02451_02708,SceneFrameType.ORIGINAL,1632944708.299844,0.0,841.0,29.0,1.0,1.0,1.0,0.0,23260.84162085094,6821.892656464399,e6db7be94a175aec
0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,True,2021.09.29.19.02.14_veh-28_00964_01689,SceneFrameType.ORIGINAL,1632943892.299615,0.0,582.0,22.0,1.0,1.0,1.0,0.0,24674.33068519295,4576.110746236781,e80df2a74bfd5a22
0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,True,2021.09.29.19.02.14_veh-28_00964_01689,SceneFrameType.ORIGINAL,1632943700.7997909,0.0,1176.0,24.0,1.0,1.0,1.0,0.0,25607.625384090534,3930.719708809969,eabbb4546a145980
1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.8571428571428571,True,2021.09.29.19.02.14_veh-28_00964_01689,SceneFrameType.ORIGINAL,1632943906.299703,0.0,650.0,24.0,1.0,1.0,1.0,0.0,8380.83365875252,2924.8215595792926,ead04653ed0c5545
0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,True,2021.09.29.19.02.14_veh-28_00964_01689,SceneFrameType.ORIGINAL,1632943818.299754,0.0,573.0,22.0,1.0,1.0,1.0,0.0,20664.155556366863,2819.7755884283624,eb81d53204735bcc
0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,True,2021.09.29.19.02.14_veh-28_02451_02708,SceneFrameType.ORIGINAL,1632944943.299728,0.0,1072.0,14.0,1.0,1.0,1.0,0.0,49268.93891850682,7015.101022923951,ed534c3b8d86515e
1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.8571428571428571,True,2021.09.29.19.02.14_veh-28_02451_02708,SceneFrameType.ORIGINAL,1632944912.799702,0.0,579.0,16.0,1.0,1.0,1.0,0.0,16137.605235502077,1882.7534545064627,ee9615c4b10d5ec9
0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,True,2021.09.29.19.02.14_veh-28_00964_01689,SceneFrameType.ORIGINAL,1632943738.799667,0.0,1140.0,21.0,1.0,1.0,1.0,0.0,5488.2008190341685,1030.953509226345,f05325ffb9425a4b
1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.8571428571428571,True,2021.09.29.19.02.14_veh-28_00964_01689,SceneFrameType.ORIGINAL,1632943753.2995908,0.0,747.0,18.0,1.0,1.0,1.0,0.0,23069.49953486069,6581.406590553526,f199bfb931d65f4f
0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,True,2021.09.29.19.02.14_veh-28_00964_01689,SceneFrameType.ORIGINAL,1632943599.2995648,0.0,537.0,28.0,1.0,1.0,1.0,0.0,20205.179199989187,2640.991121889858,f228a1710d2f5ccd
0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,True,2021.09.29.19.02.14_veh-28_00964_01689,SceneFrameType.ORIGINAL,1632943672.299804,0.0,503.0,25.0,1.0,1.0,1.0,0.0,6807.133626534072,1382.6569685245217,f23073987e7956e3
1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.8571428571428571,True,2021.09.29.19.02.14_veh-28_02451_02708,SceneFrameType.ORIGINAL,1632944804.7996879,0.0,513.0,19.0,1.0,1.0,1.0,0.0,10230.845849121999,2444.290878239934,f4eec162c14e5bfa
1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.8571428571428571,True,2021.09.29.19.02.14_veh-28_00964_01689,SceneFrameType.ORIGINAL,1632943897.29963,0.0,442.0,22.0,1.0,1.0,1.0,0.0,23387.476851619973,5328.958538889483,f55fd99d0cd65b58
1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.8571428571428571,True,2021.09.29.19.02.14_veh-28_00964_01689,SceneFrameType.ORIGINAL,1632943677.799793,0.0,528.0,25.0,1.0,1.0,1.0,0.0,10009.43335531398,3106.229856584929,f582317803e65752
0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,True,2021.09.29.19.02.14_veh-28_00964_01689,SceneFrameType.ORIGINAL,1632943837.299643,0.0,553.0,21.0,1.0,1.0,1.0,0.0,11914.338327536247,3256.779968544045,f5ac458eab7b5ba5
0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,True,2021.09.29.19.02.14_veh-28_00964_01689,SceneFrameType.ORIGINAL,1632943594.799597,0.0,516.0,28.0,1.0,1.0,1.0,0.0,15704.541831022665,3116.7788218030296,f75c8c639ded5924
1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.8571428571428571,True,2021.09.29.19.02.14_veh-28_02451_02708,SceneFrameType.ORIGINAL,1632944833.799612,0.0,759.0,16.0,1.0,1.0,1.0,0.0,29874.705924612812,5852.549447078965,faf7e71648b65503
1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.8571428571428571,True,2021.09.29.19.02.14_veh-28_00964_01689,SceneFrameType.ORIGINAL,1632943749.7998328,0.0,894.0,18.0,1.0,1.0,1.0,0.0,25160.940792442107,5398.987157079165,faf80a4ecf8858fe
1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.8571428571428571,True,2021.09.29.19.02.14_veh-28_00964_01689,SceneFrameType.ORIGINAL,1632943750.7995799,0.0,855.0,18.0,1.0,1.0,1.0,0.0,24713.251614483797,4194.458396600254,fb00299d62585308
0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,True,2021.09.29.19.02.14_veh-28_00964_01689,SceneFrameType.ORIGINAL,1632943774.7996058,0.0,536.0,22.0,1.0,1.0,1.0,0.0,4112.765973775419,2027.7994821547707,fbc91394092b5dbb
0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,True,2021.09.29.19.02.14_veh-28_02451_02708,SceneFrameType.ORIGINAL,1632944839.299907,0.0,616.0,16.0,1.0,1.0,1.0,0.0,13640.37104170534,2740.288463241128,fce43d129a9154a1
1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.8571428571428571,True,2021.09.29.19.02.14_veh-28_00964_01689,SceneFrameType.ORIGINAL,1632943679.7998118,0.0,498.0,25.0,1.0,1.0,1.0,0.0,14046.805521630366,2636.099182240238,fe41706ad44652b0
0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,True,2021.09.29.19.02.14_veh-28_02451_02708,SceneFrameType.ORIGINAL,1632944943.7996318,0.0,1049.0,14.0,1.0,1.0,1.0,0.0,63886.66806942479,7862.890605574119,ff137d1eea555686
1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.8571428571428571,True,2021.10.06.07.26.10_veh-52_00006_00398,SceneFrameType.ORIGINAL,1633505532.6998348,0.0,561.0,32.0,1.0,1.0,1.0,0.0,17663.644964763247,4460.712286849565,000bf168dd5159af
1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.8571428571428571,True,2021.09.29.19.02.14_veh-28_03198_03360,SceneFrameType.ORIGINAL,1632945460.299608,0.0,530.0,28.0,1.0,1.0,1.0,0.0,19920.37926374952,2083.3713023045393,005fcf3e9a125706
1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.8571428571428571,True,2021.09.29.19.02.14_veh-28_03198_03360,SceneFrameType.ORIGINAL,1632945522.299804,0.0,531.0,26.0,1.0,1.0,1.0,0.0,8427.689023340869,3259.363961473298,00685a5276625b57
1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.8571428571428571,True,2021.10.06.07.26.10_veh-52_00006_00398,SceneFrameType.ORIGINAL,1633505492.6996748,0.0,567.0,31.0,1.0,1.0,1.0,0.0,7974.173445334623,1697.5152393297235,01add9e74d3c5053
1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.8571428571428571,True,2021.10.06.07.26.10_veh-52_00006_00398,SceneFrameType.ORIGINAL,1633505531.2005548,0.0,608.0,32.0,1.0,1.0,1.0,0.0,13423.599255938796,3435.4531818509213,01b78ea52da8595a
1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.8571428571428571,True,2021.10.06.07.26.10_veh-52_00006_00398,SceneFrameType.ORIGINAL,1633505500.699729,0.0,612.0,31.0,1.0,1.0,1.0,0.0,7722.426156007215,2097.676975186436,01ce9c82de0d5539
1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.8571428571428571,True,2021.10.06.07.26.10_veh-52_00006_00398,SceneFrameType.ORIGINAL,1633505370.200145,0.0,550.0,30.0,1.0,1.0,1.0,0.0,5065.949395444672,1437.1136017169406,01ff2ecc002851a1
1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.8571428571428571,True,2021.10.06.07.26.10_veh-52_00006_00398,SceneFrameType.ORIGINAL,1633505423.1994379,0.0,515.0,34.0,1.0,1.0,1.0,0.0,25591.39559431721,3754.756226404541,025aab0da0e652b7
1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.8571428571428571,True,2021.10.06.07.26.10_veh-52_00006_00398,SceneFrameType.ORIGINAL,1633505488.2001579,0.0,556.0,31.0,1.0,1.0,1.0,0.0,14101.704048547326,2028.7992873564451,02bfb6340c185b97
1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.8571428571428571,True,2021.10.06.07.26.10_veh-52_00006_00398,SceneFrameType.ORIGINAL,1633505446.699755,0.0,536.0,33.0,1.0,1.0,1.0,0.0,1898.514344245286,618.2512830141965,030c27139f7d57a4
1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.8571428571428571,True,2021.10.06.07.26.10_veh-52_00006_00398,SceneFrameType.ORIGINAL,1633505379.200585,0.0,737.0,30.0,1.0,1.0,1.0,0.0,17229.903925727307,4279.169055307902,039cc112267b5d97
1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.8571428571428571,True,2021.10.06.07.26.10_veh-52_00006_00398,SceneFrameType.ORIGINAL,1633505298.200178,0.0,515.0,32.0,1.0,1.0,1.0,0.0,4743.284150408919,2525.80447764197,03b33d7830ba522b
1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.8571428571428571,True,2021.10.06.07.26.10_veh-52_00006_00398,SceneFrameType.ORIGINAL,1633505483.700145,0.0,572.0,31.0,1.0,1.0,1.0,0.0,20309.343720059685,2715.3410531534637,03ca1900f09b5d20
1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.8571428571428571,True,2021.10.06.07.26.10_veh-52_00006_00398,SceneFrameType.ORIGINAL,1633505498.6998389,0.0,660.0,31.0,1.0,1.0,1.0,0.0,17577.00960756246,4448.83369296527,045f4ecec234564b
1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.8571428571428571,True,2021.10.06.07.26.10_veh-52_00006_00398,SceneFrameType.ORIGINAL,1633505499.6998708,0.0,636.0,31.0,1.0,1.0,1.0,0.0,21340.888081804274,8116.325233371003,062a9e3dd60955ce
1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.8571428571428571,True,2021.10.06.07.26.10_veh-52_00006_00398,SceneFrameType.ORIGINAL,1633505414.200013,0.0,491.0,31.0,1.0,1.0,1.0,0.0,7398.9461499122535,1614.4379908766548,06737d2244bd53cc
1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.8571428571428571,True,2021.10.06.07.26.10_veh-52_00006_00398,SceneFrameType.ORIGINAL,1633505491.700253,0.0,591.0,31.0,1.0,1.0,1.0,0.0,10102.423333855391,2401.8343943370264,077dd2d55c17560f
1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.8571428571428571,True,2021.09.29.19.02.14_veh-28_03198_03360,SceneFrameType.ORIGINAL,1632945453.799629,0.0,647.0,28.0,1.0,1.0,1.0,0.0,30172.509349733944,6560.109019227128,08ca490a89c4544e
1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.8571428571428571,True,2021.10.06.07.26.10_veh-52_00006_00398,SceneFrameType.ORIGINAL,1633505470.2001019,0.0,583.0,30.0,1.0,1.0,1.0,0.0,15798.921046183083,5373.2675154131275,0af68cc78d085fdb
1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.5,True,2021.10.06.07.26.10_veh-52_00006_00398,SceneFrameType.ORIGINAL,1633505530.1999838,0.0,508.0,32.0,1.0,1.0,1.0,0.0,10343.405595151591,2716.08264047731,0b2bdcb48c3e561a
1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.8571428571428571,True,2021.09.29.19.02.14_veh-28_02911_03005,SceneFrameType.ORIGINAL,1632945237.29978,0.0,823.0,27.0,1.0,1.0,1.0,0.0,25802.035726051126,3414.16714473907,0b4dfcb47cb85e89
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,2021.10.06.07.26.10_veh-52_00006_00398,SceneFrameType.ORIGINAL,1633505531.700356,0.0,584.0,32.0,1.0,1.0,1.0,0.0,59328.23506968106,9470.62878278683,0b66f76610bc5f63
1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.8571428571428571,True,2021.09.29.19.02.14_veh-28_03198_03360,SceneFrameType.ORIGINAL,1632945449.299566,0.0,796.0,28.0,1.0,1.0,1.0,0.0,5552.833820032,2317.067217784367,0beacadfbc4553ea
1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.8571428571428571,True,2021.09.29.19.02.14_veh-28_03198_03360,SceneFrameType.ORIGINAL,1632945458.7998328,0.0,486.0,28.0,1.0,1.0,1.0,0.0,26280.699665998,3037.331522895914,0d2e670274c65f81
1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.8571428571428571,True,2021.10.06.07.26.10_veh-52_00006_00398,SceneFrameType.ORIGINAL,1633505448.700311,0.0,521.0,33.0,1.0,1.0,1.0,0.0,10055.461941223173,2365.407774239691,0d7cf272469a5a97
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,2021.09.29.19.02.14_veh-28_03198_03360,SceneFrameType.ORIGINAL,1632945529.2998948,0.0,503.0,26.0,1.0,1.0,1.0,0.0,37553.186958570936,4828.92968929139,0df6f24a95e75544
1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.8571428571428571,True,2021.10.06.07.26.10_veh-52_00006_00398,SceneFrameType.ORIGINAL,1633505476.699761,0.0,543.0,30.0,1.0,1.0,1.0,0.0,6617.258793918445,1832.2184469905671,0e198cad33c65494
1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,True,2021.09.29.19.02.14_veh-28_03198_03360,SceneFrameType.ORIGINAL,1632945442.7998219,0.0,513.0,28.0,1.0,1.0,1.0,0.0,6754.407010293923,1592.82760768188,1198cf572c315f9c
1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.8571428571428571,True,2021.10.06.07.26.10_veh-52_00006_00398,SceneFrameType.ORIGINAL,1633505534.2000198,0.0,514.0,32.0,1.0,1.0,1.0,0.0,27946.348253434036,4750.247621639051,11ee697033a159a9
1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.8571428571428571,True,2021.10.06.07.26.10_veh-52_00006_00398,SceneFrameType.ORIGINAL,1633505272.6997259,0.0,520.0,32.0,1.0,1.0,1.0,0.0,5797.39053036636,1210.198538185662,121b6c8a61d85945
1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.8571428571428571,True,2021.09.29.19.02.14_veh-28_02911_03005,SceneFrameType.ORIGINAL,1632945238.7996418,0.0,769.0,27.0,1.0,1.0,1.0,0.0,15549.581190208599,3646.010583937424,143989e6ed115458
1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.8571428571428571,True,2021.10.06.07.26.10_veh-52_00006_00398,SceneFrameType.ORIGINAL,1633505412.19978,0.0,521.0,31.0,1.0,1.0,1.0,0.0,10127.586412608882,2940.9369294386493,15d5078041dd5a4f
1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.8571428571428571,True,2021.10.06.07.26.10_veh-52_00006_00398,SceneFrameType.ORIGINAL,1633505495.700435,0.0,506.0,31.0,1.0,1.0,1.0,0.0,22608.063740039303,5195.974380600335,16df188810315dc7
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,2021.10.06.07.26.10_veh-52_00006_00398,SceneFrameType.ORIGINAL,1633505497.199813,0.0,686.0,31.0,1.0,1.0,1.0,0.0,17241.47379495653,2681.5182274823,1801a3d3fffc57f5
1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.8571428571428571,True,2021.10.06.07.26.10_veh-52_00006_00398,SceneFrameType.ORIGINAL,1633505465.19958,0.0,635.0,30.0,1.0,1.0,1.0,0.0,12577.397895452295,3231.6910694198755,18538a3ac6c45eef
1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.8571428571428571,True,2021.10.06.07.26.10_veh-52_00006_00398,SceneFrameType.ORIGINAL,1633505485.199415,0.0,527.0,31.0,1.0,1.0,1.0,0.0,24356.114379702216,7355.403080743999,19c8d441cb445d87
1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.8571428571428571,True,2021.09.29.19.02.14_veh-28_03198_03360,SceneFrameType.ORIGINAL,1632945450.7997708,0.0,749.0,28.0,1.0,1.0,1.0,0.0,5947.585026165864,2108.726203378146,19d7afdb02055502
