token,valid,log_name,frame_type,start_time,no_at_fault_collisions,drivable_area_compliance,driving_direction_compliance,traffic_light_compliance,ego_progress,time_to_collision_within_bound,lane_keeping,history_comfort,score
cb91b17626f85892,True,2021.09.29.19.02.14_veh-28_03198_03360,SceneFrameType.ORIGINAL,1632945518.2996218,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8571428571428571
4f466c389dce58e4,True,2021.10.06.07.26.10_veh-52_00006_00398,SceneFrameType.ORIGINAL,1633505414.7004619,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8571428571428571
01ff2ecc002851a1,True,2021.10.06.07.26.10_veh-52_00006_00398,SceneFrameType.ORIGINAL,1633505370.200145,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8571428571428571
68a3518b15a75c25,True,2021.10.06.07.26.10_veh-52_00006_00398,SceneFrameType.ORIGINAL,1633505420.699849,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8571428571428571
7d40448fd04e5e28,True,2021.09.29.19.02.14_veh-28_02911_03005,SceneFrameType.ORIGINAL,1632945194.799587,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8571428571428571
afa37504b1da59bf,True,2021.09.29.19.02.14_veh-28_02911_03005,SceneFrameType.ORIGINAL,1632945231.2995548,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8571428571428571
963591d88d6a53b6,True,2021.10.06.07.26.10_veh-52_00006_00398,SceneFrameType.ORIGINAL,1633505422.1997669,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8571428571428571
0b66f76610bc5f63,True,2021.10.06.07.26.10_veh-52_00006_00398,SceneFrameType.ORIGINAL,1633505531.700356,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8571428571428571
fe74f3d6f5ea5283,True,2021.10.06.07.26.10_veh-52_00006_00398,SceneFrameType.ORIGINAL,1633505475.7002158,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8571428571428571
d44d886053b15b23,True,2021.09.29.19.02.14_veh-28_03198_03360,SceneFrameType.ORIGINAL,1632945491.299814,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8571428571428571
4a29aee6f5bd5073,True,2021.10.06.07.26.10_veh-52_00006_00398,SceneFrameType.ORIGINAL,1633505272.199951,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
69e0bc4a585d504a,True,2021.10.06.07.26.10_veh-52_00006_00398,SceneFrameType.ORIGINAL,1633505485.699599,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8571428571428571
331a4a4334df5c34,True,2021.10.06.07.26.10_veh-52_00006_00398,SceneFrameType.ORIGINAL,1633505493.199437,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8571428571428571
df5915c3464e569e,True,2021.09.29.19.02.14_veh-28_03198_03360,SceneFrameType.ORIGINAL,1632945451.799603,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8571428571428571
956e3aa8415b5712,True,2021.10.06.07.26.10_veh-52_00006_00398,SceneFrameType.ORIGINAL,1633505273.199517,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8571428571428571
fa1f681041595461,True,2021.09.29.19.02.14_veh-28_03198_03360,SceneFrameType.ORIGINAL,1632945518.799599,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8571428571428571
45408d0676b7570c,True,2021.09.29.19.02.14_veh-28_03198_03360,SceneFrameType.ORIGINAL,1632945486.799912,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8571428571428571
7755fb23f28f5b2f,True,2021.09.29.19.02.14_veh-28_03198_03360,SceneFrameType.ORIGINAL,1632945445.2995858,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8571428571428571
514964ba4d115d35,True,2021.10.06.07.26.10_veh-52_00006_00398,SceneFrameType.ORIGINAL,1633505301.700616,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8571428571428571
0df6f24a95e75544,True,2021.09.29.19.02.14_veh-28_03198_03360,SceneFrameType.ORIGINAL,1632945529.2998948,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8571428571428571
be0ac32b1590510e,True,2021.10.06.07.26.10_veh-52_00006_00398,SceneFrameType.ORIGINAL,1633505464.6997578,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8571428571428571
19c8d441cb445d87,True,2021.10.06.07.26.10_veh-52_00006_00398,SceneFrameType.ORIGINAL,1633505485.199415,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8571428571428571
37c15bc4d99a5365,True,2021.10.06.07.26.10_veh-52_00006_00398,SceneFrameType.ORIGINAL,1633505467.70023,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8571428571428571
2cc43d98cfa55ab6,True,2021.09.29.19.02.14_veh-28_02911_03005,SceneFrameType.ORIGINAL,1632945195.2997758,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8571428571428571
8379e27735535cc1,True,2021.09.29.19.02.14_veh-28_03198_03360,SceneFrameType.ORIGINAL,1632945496.2996829,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8571428571428571
a96b1d87c73555b9,True,2021.10.06.07.26.10_veh-52_00006_00398,SceneFrameType.ORIGINAL,1633505299.69959,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8571428571428571
66dd7339f01b58c2,True,2021.10.06.07.26.10_veh-52_00006_00398,SceneFrameType.ORIGINAL,1633505475.200377,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8571428571428571
7da6ba784b8b5ff0,True,2021.09.29.19.02.14_veh-28_03198_03360,SceneFrameType.ORIGINAL,1632945441.7996209,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8571428571428571
8dae886e0ed1501c,True,2021.10.06.07.26.10_veh-52_00006_00398,SceneFrameType.ORIGINAL,1633505492.199951,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8571428571428571
18538a3ac6c45eef,True,2021.10.06.07.26.10_veh-52_00006_00398,SceneFrameType.ORIGINAL,1633505465.19958,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8571428571428571
045f4ecec234564b,True,2021.10.06.07.26.10_veh-52_00006_00398,SceneFrameType.ORIGINAL,1633505498.6998389,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8571428571428571
67eac979dc2b5c12,True,2021.10.06.07.26.10_veh-52_00006_00398,SceneFrameType.ORIGINAL,1633505502.200049,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8571428571428571
0d7cf272469a5a97,True,2021.10.06.07.26.10_veh-52_00006_00398,SceneFrameType.ORIGINAL,1633505448.700311,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8571428571428571
9c2063a3e137542a,True,2021.09.29.19.02.14_veh-28_03198_03360,SceneFrameType.ORIGINAL,1632945463.299764,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8571428571428571
599c8b2bc9b252a7,True,2021.10.06.07.26.10_veh-52_00006_00398,SceneFrameType.ORIGINAL,1633505521.1996589,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8571428571428571
005fcf3e9a125706,True,2021.09.29.19.02.14_veh-28_03198_03360,SceneFrameType.ORIGINAL,1632945460.299608,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8571428571428571
a58d5374dae0552a,True,2021.10.06.07.26.10_veh-52_00006_00398,SceneFrameType.ORIGINAL,1633505476.199976,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8571428571428571
835d1fae4f5b5e45,True,2021.10.06.07.26.10_veh-52_00006_00398,SceneFrameType.ORIGINAL,1633505499.19995,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8571428571428571
08ca490a89c4544e,True,2021.09.29.19.02.14_veh-28_03198_03360,SceneFrameType.ORIGINAL,1632945453.799629,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8571428571428571
b113e988ede45a4f,True,2021.09.29.19.02.14_veh-28_03198_03360,SceneFrameType.ORIGINAL,1632945463.7996988,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8571428571428571
e1b3e5e086a05ff9,True,2021.09.29.19.02.14_veh-28_02911_03005,SceneFrameType.ORIGINAL,1632945158.7995749,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8571428571428571
e8c4f72606fb5cb0,True,2021.10.06.07.26.10_veh-52_00006_00398,SceneFrameType.ORIGINAL,1633505421.200121,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8571428571428571
f1041299a1a059f5,True,2021.10.06.07.26.10_veh-52_00006_00398,SceneFrameType.ORIGINAL,1633505271.2003798,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8571428571428571
ceea7304846852b9,True,2021.09.29.19.02.14_veh-28_03198_03360,SceneFrameType.ORIGINAL,1632945521.299578,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
570967c07a8251a2,True,2021.10.06.07.26.10_veh-52_00006_00398,SceneFrameType.ORIGINAL,1633505500.199791,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8571428571428571
684dc9c8167b5189,True,2021.10.06.07.26.10_veh-52_00006_00398,SceneFrameType.ORIGINAL,1633505422.699581,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8571428571428571
caee3d86c00351e6,True,2021.09.29.19.02.14_veh-28_02911_03005,SceneFrameType.ORIGINAL,1632945194.299568,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8571428571428571
87124bde96ba59b1,True,2021.09.29.19.02.14_veh-28_03198_03360,SceneFrameType.ORIGINAL,1632945522.7997918,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8571428571428571
398326681cd7500a,True,2021.09.29.19.02.14_veh-28_03198_03360,SceneFrameType.ORIGINAL,1632945493.7996,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
5496f69033515dd4,True,2021.09.29.19.02.14_veh-28_03198_03360,SceneFrameType.ORIGINAL,1632945465.299811,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8571428571428571
ba7da1b0100054f4,True,2021.10.06.07.26.10_veh-52_00006_00398,SceneFrameType.ORIGINAL,1633505523.70016,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8571428571428571
4bfd5690eb3d5c6e,True,2021.10.06.07.26.10_veh-52_00006_00398,SceneFrameType.ORIGINAL,1633505470.700513,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8571428571428571
d3193f2f5983500f,True,2021.10.06.07.26.10_veh-52_00006_00398,SceneFrameType.ORIGINAL,1633505481.699672,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8571428571428571
c3ed0328b37b586b,True,2021.09.29.19.02.14_veh-28_03198_03360,SceneFrameType.ORIGINAL,1632945450.299787,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8571428571428571
cf4d1288c560569f,True,2021.10.06.07.26.10_veh-52_00006_00398,SceneFrameType.ORIGINAL,1633505474.700136,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8571428571428571
01add9e74d3c5053,True,2021.10.06.07.26.10_veh-52_00006_00398,SceneFrameType.ORIGINAL,1633505492.6996748,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8571428571428571
5fde0c8c8f4b5ecb,True,2021.09.29.19.02.14_veh-28_03198_03360,SceneFrameType.ORIGINAL,1632945460.799731,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8571428571428571
039cc112267b5d97,True,2021.10.06.07.26.10_veh-52_00006_00398,SceneFrameType.ORIGINAL,1633505379.200585,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
9389ef5de0935e29,True,2021.10.06.07.26.10_veh-52_00006_00398,SceneFrameType.ORIGINAL,1633505411.200145,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8571428571428571
86aae04a66c45970,True,2021.10.06.07.26.10_veh-52_00006_00398,SceneFrameType.ORIGINAL,1633505380.2001848,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8571428571428571
52a862ac6c845dbb,True,2021.09.29.19.02.14_veh-28_03198_03360,SceneFrameType.ORIGINAL,1632945446.799574,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8571428571428571
fce6a1ea8fce5644,True,2021.10.06.07.26.10_veh-52_00006_00398,SceneFrameType.ORIGINAL,1633505447.19956,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8571428571428571
f21d5b2f9a5e5276,True,2021.10.06.07.26.10_veh-52_00006_00398,SceneFrameType.ORIGINAL,1633505413.6996648,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8571428571428571
1ed8702288c15895,True,2021.09.29.19.02.14_veh-28_03198_03360,SceneFrameType.ORIGINAL,1632945492.299847,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8571428571428571
3c542be991515ccd,True,2021.09.29.19.02.14_veh-28_02911_03005,SceneFrameType.ORIGINAL,1632945158.299608,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
f985ec5a35285901,True,2021.09.29.19.02.14_veh-28_03198_03360,SceneFrameType.ORIGINAL,1632945449.799582,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8571428571428571
16df188810315dc7,True,2021.10.06.07.26.10_veh-52_00006_00398,SceneFrameType.ORIGINAL,1633505495.700435,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8571428571428571
e3eaafd948b15069,True,2021.10.06.07.26.10_veh-52_00006_00398,SceneFrameType.ORIGINAL,1633505421.700007,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8571428571428571
b36d274e71b3566b,True,2021.10.06.07.26.10_veh-52_00006_00398,SceneFrameType.ORIGINAL,1633505496.2001638,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8571428571428571
dac176e7b40c5671,True,2021.10.06.07.26.10_veh-52_00006_00398,SceneFrameType.ORIGINAL,1633505484.199892,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8571428571428571
ba13a6004a0c5f8d,True,2021.09.29.19.02.14_veh-28_03198_03360,SceneFrameType.ORIGINAL,1632945457.299846,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8571428571428571
da83e9a4e38a5d6e,True,2021.09.29.19.02.14_veh-28_03198_03360,SceneFrameType.ORIGINAL,1632945464.299605,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8571428571428571
1e0c13bae35a50b3,True,2021.09.29.19.02.14_veh-28_03198_03360,SceneFrameType.ORIGINAL,1632945494.299809,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8571428571428571
cc5e04be1f105d15,True,2021.10.06.07.26.10_veh-52_00006_00398,SceneFrameType.ORIGINAL,1633505487.200585,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8571428571428571
0e198cad33c65494,True,2021.10.06.07.26.10_veh-52_00006_00398,SceneFrameType.ORIGINAL,1633505476.699761,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8571428571428571
55992af369b95456,True,2021.10.06.07.26.10_veh-52_00006_00398,SceneFrameType.ORIGINAL,1633505496.699967,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8571428571428571
2a30c259f67c561d,True,2021.10.06.07.26.10_veh-52_00006_00398,SceneFrameType.ORIGINAL,1633505490.199851,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8571428571428571
ab313e9e217c581b,True,2021.10.06.07.26.10_veh-52_00006_00398,SceneFrameType.ORIGINAL,1633505497.699756,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8571428571428571
01ce9c82de0d5539,True,2021.10.06.07.26.10_veh-52_00006_00398,SceneFrameType.ORIGINAL,1633505500.699729,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8571428571428571
b5025be9867f503e,True,2021.10.06.07.26.10_veh-52_00006_00398,SceneFrameType.ORIGINAL,1633505372.199802,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8571428571428571
a92bb2331b0e5485,True,2021.10.06.07.26.10_veh-52_00006_00398,SceneFrameType.ORIGINAL,1633505479.200486,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8571428571428571
f66d06ec0f355fac,True,2021.10.06.07.26.10_veh-52_00006_00398,SceneFrameType.ORIGINAL,1633505519.700497,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8571428571428571
4b259f30bb73511d,True,2021.09.29.19.02.14_veh-28_03198_03360,SceneFrameType.ORIGINAL,1632945519.299676,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8571428571428571
373707159e77583c,True,2021.09.29.19.02.14_veh-28_03198_03360,SceneFrameType.ORIGINAL,1632945492.799715,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8571428571428571
da0aac1f6c225eca,True,2021.10.06.07.26.10_veh-52_00006_00398,SceneFrameType.ORIGINAL,1633505271.7001848,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
c2fdffb4c2915577,True,2021.10.06.07.26.10_veh-52_00006_00398,SceneFrameType.ORIGINAL,1633505379.70049,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8571428571428571
06737d2244bd53cc,True,2021.10.06.07.26.10_veh-52_00006_00398,SceneFrameType.ORIGINAL,1633505414.200013,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8571428571428571
81464a4119075069,True,2021.10.06.07.26.10_veh-52_00006_00398,SceneFrameType.ORIGINAL,1633505334.700376,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8571428571428571
9881bb008f61514a,True,2021.10.06.07.26.10_veh-52_00006_00398,SceneFrameType.ORIGINAL,1633505482.70015,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8571428571428571
59c3714116c25a7c,True,2021.10.06.07.26.10_veh-52_00006_00398,SceneFrameType.ORIGINAL,1633505532.2000918,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8571428571428571
bc842040229c5e52,True,2021.09.29.19.02.14_veh-28_03198_03360,SceneFrameType.ORIGINAL,1632945520.799634,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8571428571428571
580524859b485a1b,True,2021.09.29.19.02.14_veh-28_02911_03005,SceneFrameType.ORIGINAL,1632945189.799594,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8571428571428571
f994322c76145318,True,2021.10.06.07.26.10_veh-52_00006_00398,SceneFrameType.ORIGINAL,1633505489.1996958,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8571428571428571
15d5078041dd5a4f,True,2021.10.06.07.26.10_veh-52_00006_00398,SceneFrameType.ORIGINAL,1633505412.19978,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8571428571428571
67628d15c5b45860,True,2021.10.06.07.26.10_veh-52_00006_00398,SceneFrameType.ORIGINAL,1633505473.699687,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8571428571428571
cbcd554895c75231,True,2021.10.06.07.26.10_veh-52_00006_00398,SceneFrameType.ORIGINAL,1633505522.700178,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8571428571428571
1f7afb10d4cc5319,True,2021.10.06.07.26.10_veh-52_00006_00398,SceneFrameType.ORIGINAL,1633505464.19991,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8571428571428571
66583dab627951a2,True,2021.09.29.19.02.14_veh-28_03198_03360,SceneFrameType.ORIGINAL,1632945461.299974,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8571428571428571
58c018c299d05214,True,2021.09.29.19.02.14_veh-28_03198_03360,SceneFrameType.ORIGINAL,1632945516.799758,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8571428571428571
1f67195591a95027,True,2021.09.29.19.02.14_veh-28_03198_03360,SceneFrameType.ORIGINAL,1632945533.799778,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8571428571428571
aba3b771ef0054c6,True,2021.09.29.19.02.14_veh-28_03198_03360,SceneFrameType.ORIGINAL,1632945534.299574,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8571428571428571
fbf2eaa61abb5a2f,True,2021.09.29.19.02.14_veh-28_03198_03360,SceneFrameType.ORIGINAL,1632945528.299624,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8571428571428571
1801a3d3fffc57f5,True,2021.10.06.07.26.10_veh-52_00006_00398,SceneFrameType.ORIGINAL,1633505497.199813,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8571428571428571
a4ab5ff4ba7259f9,True,2021.10.06.07.26.10_veh-52_00006_00398,SceneFrameType.ORIGINAL,1633505297.200605,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8571428571428571
f4544174530b5715,True,2021.10.06.07.26.10_veh-52_00006_00398,SceneFrameType.ORIGINAL,1633505378.200007,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8571428571428571
3b1e0182cb145b8d,True,2021.09.29.19.02.14_veh-28_03198_03360,SceneFrameType.ORIGINAL,1632945444.299676,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8571428571428571
3296651e2cf0547d,True,2021.10.06.07.26.10_veh-52_00006_00398,SceneFrameType.ORIGINAL,1633505334.200042,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8571428571428571
0b4dfcb47cb85e89,True,2021.09.29.19.02.14_veh-28_02911_03005,SceneFrameType.ORIGINAL,1632945237.29978,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8571428571428571
25e2cda283355b76,True,2021.10.06.07.26.10_veh-52_00006_00398,SceneFrameType.ORIGINAL,1633505259.6998298,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8571428571428571
e6289d35e92c56b9,True,2021.10.06.07.26.10_veh-52_00006_00398,SceneFrameType.ORIGINAL,1633505370.699961,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8571428571428571
42643a30b402538f,True,2021.09.29.19.02.14_veh-28_03198_03360,SceneFrameType.ORIGINAL,1632945488.299633,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8571428571428571
4a07aac45fc35fcf,True,2021.10.06.07.26.10_veh-52_00006_00398,SceneFrameType.ORIGINAL,1633505296.199971,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8571428571428571
6360aa4dd01151c3,True,2021.09.29.19.02.14_veh-28_03198_03360,SceneFrameType.ORIGINAL,1632945462.799547,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8571428571428571
25d6781d5063561a,True,2021.09.29.19.02.14_veh-28_03198_03360,SceneFrameType.ORIGINAL,1632945444.799609,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8571428571428571
7f0309b4cbb85029,True,2021.10.06.07.26.10_veh-52_00006_00398,SceneFrameType.ORIGINAL,1633505477.699713,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8571428571428571
52a632acca085891,True,2021.09.29.19.02.14_veh-28_03198_03360,SceneFrameType.ORIGINAL,1632945534.799553,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8571428571428571
d4c431871c755ba3,True,2021.09.29.19.02.14_veh-28_03198_03360,SceneFrameType.ORIGINAL,1632945486.2996309,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8571428571428571
56464bef8d91590f,True,2021.10.06.07.26.10_veh-52_00006_00398,SceneFrameType.ORIGINAL,1633505378.7003229,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8571428571428571
8cbb22946ab55633,True,2021.10.06.07.26.10_veh-52_00006_00398,SceneFrameType.ORIGINAL,1633505468.699718,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
28123c233d33567e,True,2021.09.29.19.02.14_veh-28_03198_03360,SceneFrameType.ORIGINAL,1632945464.799732,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8571428571428571
03ca1900f09b5d20,True,2021.10.06.07.26.10_veh-52_00006_00398,SceneFrameType.ORIGINAL,1633505483.700145,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8571428571428571
bc88b69c56ec5a0f,True,2021.09.29.19.02.14_veh-28_03198_03360,SceneFrameType.ORIGINAL,1632945443.2998989,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8571428571428571
3bb527d97cee5163,True,2021.10.06.07.26.10_veh-52_00006_00398,SceneFrameType.ORIGINAL,1633505486.2000089,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8571428571428571
3ca720caa0ff5082,True,2021.09.29.19.02.14_veh-28_03198_03360,SceneFrameType.ORIGINAL,1632945517.7996879,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.5
48d1f3140a8c5487,True,2021.10.06.07.26.10_veh-52_00006_00398,SceneFrameType.ORIGINAL,1633505486.700322,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8571428571428571
f1ceb70bd72a5048,True,2021.09.29.19.02.14_veh-28_03198_03360,SceneFrameType.ORIGINAL,1632945485.799634,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8571428571428571
86dfdf03f928570a,True,2021.09.29.19.02.14_veh-28_03198_03360,SceneFrameType.ORIGINAL,1632945536.299739,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8571428571428571
7385c74727eb53b5,True,2021.09.29.19.02.14_veh-28_03198_03360,SceneFrameType.ORIGINAL,1632945535.7998278,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8571428571428571
f55316b2f9655692,True,2021.10.06.07.26.10_veh-52_00006_00398,SceneFrameType.ORIGINAL,1633505479.700307,0.5,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.25
ce28bbe99d7f5f43,True,2021.09.29.19.02.14_veh-28_03198_03360,SceneFrameType.ORIGINAL,1632945442.2994869,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8571428571428571
3361cb5b061556d0,True,2021.10.06.07.26.10_veh-52_00006_00398,SceneFrameType.ORIGINAL,1633505447.699652,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8571428571428571
3bf2974c80c55503,True,2021.09.29.19.02.14_veh-28_02911_03005,SceneFrameType.ORIGINAL,1632945193.7998059,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8571428571428571
63980d0b4c9352c4,True,2021.09.29.19.02.14_veh-28_03198_03360,SceneFrameType.ORIGINAL,1632945461.7997549,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
97e5f17eb7235c14,True,2021.09.29.19.02.14_veh-28_03198_03360,SceneFrameType.ORIGINAL,1632945535.2996838,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8571428571428571
f2909a9ad9cb552e,True,2021.10.06.07.26.10_veh-52_00006_00398,SceneFrameType.ORIGINAL,1633505301.200732,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8571428571428571
367ead111dcb5764,True,2021.10.06.07.26.10_veh-52_00006_00398,SceneFrameType.ORIGINAL,1633505413.199507,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8571428571428571
